10/6/2018 17:00,59.39562478,18.03940201,47
10/6/2018 17:00,59.3441333333333,18.055585,52
10/6/2018 17:00,59.2958628,18.0649984,101
10/6/2018 17:00,59.4389062095434,17.9244260955602,104
10/6/2018 17:01,59.3838921,18.04206906,47
10/6/2018 17:01,59.3476116666667,18.0581183333333,52
10/6/2018 17:01,59.2990635847673,18.0784628447145,101
10/6/2018 17:01,59.4524028757587,17.9179058130831,104
10/6/2018 17:02,59.38007976,18.03215848,47
10/6/2018 17:02,59.3494044,18.0575775,52
10/6/2018 17:02,59.3045204132795,18.0785309057683,101
10/6/2018 17:02,59.4649024307728,17.9109542816877,104
10/6/2018 17:03,59.37890005,18.01404094,47
10/6/2018 17:03,59.349225,18.05918,52
10/6/2018 17:03,59.3078726,18.0774086,101
10/6/2018 17:03,59.4787946389988,17.9196679405868,104
10/6/2018 17:04,59.37479621,18.01645056,47
10/6/2018 17:04,59.347195,18.06559,52
10/6/2018 17:04,59.3108913721517,18.0859087407589,101
10/6/2018 17:04,59.4927966082469,17.9208559077233,104
10/6/2018 17:05,59.36441504,18.02226159,47
10/6/2018 17:05,59.349725,18.0627783333333,52
10/6/2018 17:05,59.3133287876844,18.0823724158108,101
10/6/2018 17:05,59.5070838974789,17.9245402570814,104
10/6/2018 17:06,59.36388914,18.01484759,47
10/6/2018 17:06,59.3500533333333,18.0639716666667,52
10/6/2018 17:06,59.3124118912965,18.0809314828366,101
10/6/2018 17:06,59.5225959923118,17.9266630578786,104
10/6/2018 17:07,59.36583486,18.00515876,47
10/6/2018 17:07,59.3485966666667,18.0648616666667,52
10/6/2018 17:07,59.3148161564022,18.0815358180553,101
10/6/2018 17:07,59.5376240741462,17.9099490400404,104
10/6/2018 17:08,59.3656202,17.998316,47
10/6/2018 17:08,59.3464083333333,18.0678833333333,52
10/6/2018 17:08,59.3147870292887,18.0774303618819,101
10/6/2018 17:08,59.5519151352346,17.8991788811982,104
10/6/2018 17:09,59.36546082,17.99789887,47
10/6/2018 17:09,59.3433833333333,18.0722416666667,52
10/6/2018 17:09,59.3146652821451,18.0732525698841,101
10/6/2018 17:09,59.5692010922357,17.8976998943836,104
10/6/2018 17:10,59.36545506,17.99791209,47
10/6/2018 17:10,59.3387384,18.0698879,52
10/6/2018 17:10,59.3197916,18.069368,101
10/6/2018 17:10,59.5839825784788,17.9003791697323,104
10/6/2018 17:11,59.36544797,17.99793041,47
10/6/2018 17:11,59.3378266666667,18.0697083333333,52
10/6/2018 17:11,59.3195676058531,18.0683936644346,101
10/6/2018 17:11,59.5934871118516,17.8964071534574,104
